id,strategy,country,team,point,time,link,goal in first time,team that scored,Both scored,result in first time,result in all time
17,2,ЕГИПЕТ: Премьер-лига,Вади Дегла - Nogoom FC,"{'ВАДИ ДЕГЛА': 4, 'NOGOOM FC': 3}",26.02.2019 20:00,https://www.myscore.com.ua/match/EmW4XPns/#match-summary,No,0,2,"{'Вади Дегла': 0, 'Nogoom FC': 0}","{'Вади Дегла': 1, 'Nogoom FC': 0}"
18,2,ПАРАГВАЙ: Первый дивизион - Апертура,Сан-Лоренсо - Серро Портеньо,"{'САН-ЛОРЕНСО': 5, 'СЕРРО ПОРТЕНЬО': 6}",26.02.2019 23:45,https://www.myscore.com.ua/match/GWff3ODJ/#match-summary,No,0,3,"{'Сан-Лоренсо': 0, 'Серро Портеньо': 0}","{'Сан-Лоренсо': 2, 'Серро Портеньо': 0}"
19,2,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Баллимина - Клифтонвилл,"{'БАЛЛИМИНА': 7, 'КЛИФТОНВИЛЛ': 4}",26.02.2019 21:45,https://www.myscore.com.ua/match/jZMODjGm/#match-summary,Yes,Баллимина,3,"{'Баллимина': 1, 'Клифтонвилл': 0}","{'Баллимина': 2, 'Клифтонвилл': 1}"
20,2,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Гленторан - Уорренпоинт,"{'ГЛЕНТОРАН': 5, 'УОРРЕНПОИНТ': 6}",26.02.2019 21:45,https://www.myscore.com.ua/match/S0Ptp0vg/#match-summary,Yes,Гленторан,3,"{'Гленторан': 1, 'Уорренпоинт': 0}","{'Гленторан': 3, 'Уорренпоинт': 0}"
21,2,СЕВЕРНАЯ ИРЛАНДИЯ: Премьер-лига,Ньюри Сити - Линфилд,"{'НЬЮРИ СИТИ': 2, 'ЛИНФИЛД': 5}",26.02.2019 21:45,https://www.myscore.com.ua/match/MNOpqKga/#match-summary,No,0,1,"{'Ньюри Сити': 0, 'Линфилд': 0}","{'Ньюри Сити': 0, 'Линфилд': 0}"
22,2,ФРАНЦИЯ: Кубок Франции,ПСЖ - Дижон,"{'ПСЖ': 7, 'ДИЖОН': 4}",26.02.2019 22:10,https://www.myscore.com.ua/match/xOCJpw21/#match-summary,Yes,ПСЖ,3,"{'ПСЖ': 2, 'Дижон': 0}","{'ПСЖ': 3, 'Дижон': 0}"
23,2,ШОТЛАНДИЯ: Чемпионшип,Данди Юнайтед - Инвернесс,"{'ДАНДИ ЮНАЙТЕД': 5, 'ИНВЕРНЕСС': 5}",26.02.2019 21:45,https://www.myscore.com.ua/match/r7Y2zy8N/#match-summary,No,0,1,"{'Данди Юнайтед': 0, 'Инвернесс': 0}","{'Данди Юнайтед': 1, 'Инвернесс': 0}"
24,2,ШОТЛАНДИЯ: Первая лига,Дамбартон - Райт Роверс,"{'ДАМБАРТОН': 4, 'РАЙТ РОВЕРС': 5}",26.02.2019 21:45,https://www.myscore.com.ua/match/tSLflX6n/#match-summary,Yes,Дамбартон,4,"{'Дамбартон': 2, 'Райт Роверс': 1}","{'Дамбартон': 2, 'Райт Роверс': 1}"
25,2,ШОТЛАНДИЯ: Первая лига,Странрар - Стенхаузмур,"{'СТРАНРАР': 3, 'СТЕНХАУЗМУР': 3}",26.02.2019 21:45,https://www.myscore.com.ua/match/6B4ro1uP/#match-summary,No,0,2,"{'Странрар': 0, 'Стенхаузмур': 0}","{'Странрар': 1, 'Стенхаузмур': 1}"
26,2,ШОТЛАНДИЯ: Вторая лига,Берик - Аннан,"{'БЕРИК': 1, 'АННАН': 5}",26.02.2019 21:45,https://www.myscore.com.ua/match/IRoJBzOg/#match-summary,Yes,Аннан,3,"{'Берик': 0, 'Аннан': 1}","{'Берик': 1, 'Аннан': 2}"
27,2,ШОТЛАНДИЯ: Вторая лига,Стерлинг - Клайд,"{'СТЕРЛИНГ': 6, 'КЛАЙД': 6}",26.02.2019 21:45,https://www.myscore.com.ua/match/61cZ7hNI/#match-summary,Yes,Клайд,1,"{'Стерлинг': 0, 'Клайд': 1}","{'Стерлинг': 0, 'Клайд': 1}"
28,2,ШОТЛАНДИЯ: Вторая лига,Элгин Сити - К. Парк,"{'ЭЛГИН СИТИ': 4, 'К. ПАРК': 4}",26.02.2019 21:45,https://www.myscore.com.ua/match/lQ2U8Y7C/#match-summary,No,0,4,"{'Элгин Сити': 0, 'К. Парк': 0}","{'Элгин Сити': 2, 'К. Парк': 2}"
